INT_ID^RMUID_FUNCTION^RESULT^VENDOR^RMUID^NETWORK_IP^SOFTWARE_VERSION^STATUS^NETWORK_IPV6^VNF_EXAMPLE_FLAGE^HOST_DOMAIN_FLAGE^MME_NRI^TOW_G_LOGON_SUM^FOUR_G_LOGON_SUM^FIVE_G_LOGON_SUM^N8_IPADDRESS^N8_IPV6^CAPACITY^MAX_NODEB_SUM^N11_IPADDRESS^LAST_UPDATE_TIME^N11_IPV6^ASCRIPTION_POOL^N12_IPADDRESS^IF_VNE^N12_IPV6^COVER_PROVINCE^COVER_CITY^GT_ADDRESS^VNET_NO_LIST^RELATED_SECTION_NO_LIST^RELATED_CORE_SECTION_LIST^CITY_ID^COUNTY_ID^NA0_SIGNALING_CODE^BIZ_TYPE^NA1_SIGNALING_CODE^IF_SHARE^PROV_COVER^CITY_COVER^ACCESS_TIME^OMC^MAINT_PROV^QUALITOR^IUPS_IPADDRESS^NEF_DOMAIN^N1_IPADDRESS^NRF_DOMAIN^N1_IPV6^N2_IPADDRESS^N2_IPV6^N14_IPADDRESS^N14_IPV6^N15_IPADDRESS^N15_IPV6^N18_IPADDRESS^N18_IPV6^SGS_IPADDRESS^SGS_IPV6^SV_IPADDRESS^SV_IPV6^GB_IPADDRESS^GB_IPV6^IU_PS_IPV6^TIME_STAMP^STATEFLAG^REMARK^CREATOR^CREAT_TIME^MODIFIER^MODIFY_TIME^AMF_SET_ID^REGION_ID^CODE^REGION_NAME^DESCIBE^NFVOID
4910595961^^^99008^5100ZTHX2AMF37P4B5L^^V7.18.13^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595962^^^99008^5100ZTHX2AMF3NSFA1B^^V7.18.13^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595960^^^99008^5100ZTHX2AMF1ZDEY45^^V7.18.12^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595959^^^99008^5100ZTHX2AMF2YUD9WB^^V7.18.12^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595956^^^99008^5100ZTHX2AMF3LDEKVJ^^V7.18.13^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595958^^^99008^5100ZTHX2AMF1MS4LWX^^V7.18.13^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595963^^^99008^5100ZTHX2AMF1NXKZ8V^^V7.18.12^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
4910595957^^^99008^5100ZTHX2AMF2HNO96P^^V7.18.12^^^^^^^^^^^^^^^^^^^^^^^^^^2^^^^^^^^2022-01-04 16:24:28^^^^^^^^^^^^^^^^^^^^^^^^^0^^system^2022-01-04 16:24:28^system^2022-01-04 16:24:36^^^^^^
