ZH_LABEL^STATUS^VNE_STATUS^EQUIPROOM_ID^SUB_PACK_PLACE^BS_LEVEL^CAPACITY^SOFTWARE_VERSION^N3_IPADDRESS^BASIC_CAPACITY^BUSINESS_TYPE^HARDWARE_VERSION^N9_IPADDRESS^N9_IPV6ADDRESS^MAX_QOS_SUM^ASCRIPTION_POOL^MAX_DATA_THROUGHPUT^IF_SHARE^VNE_TYPE^RELATED_NFVOID^RELATED_OMC^PROVINCE^VENDOR^ACCESS_TIME^CJ_ID^NETWORK_IPV6^COVER_PROVINCE^VNF_NAME^COVER_CITY^QUALITOR^INT_ID^HOST_DOMAIN_FLAGE^NETWORK_IP^N4_IPADDRESS^IF_VNE^RELATED_SECTION_NO_LIST^RELATED_CORE_SECTION_LIST^N6_IPADDRESS^POWER_RACK^N6_IPV6^CITY_ID^S5S8_IPADDRESS^S5_S8U_IPV6^COUNTY_ID^S1_IPADDRESS^S1U_IPV6^UPF_TYPE^TIME_STAMP^STATEFLAG^CREATOR^REMARK^CREAT_TIME^MODIFY_TIME^MODIFIER^RMUID^RMUID_FUNCTION
HOH001_RN01_TOR_EOR02^现网^^12940764^3999083073^核心机房-市级^36^V200R019C10SPC800^^36^ToB^^^^^^^是^虚拟网元^^^云南省^5^2020-11-30 00:00:00^^^^^^3865378^4649934738^^^^0^^^^^^10^^^^^^UPF^2021-11-24 09:35:34^0^^^^^^^
DLIUPF002BZX^工程^^26733^4520935234^核心机房-市级^27^V7.18.13^2409:806C:4040:0:0:0:2:8,2409:806C:4040:0:0:0:2:9,2409:806C:4040:0:0:0:2:A,2409:806C:4040:0:0:0:2:B,2409:806C:4040:0:0:0:2:C,2409:806C:4040:0:0:0:2:D,2409:806C:4040:0:0:0:2:E,2409:806C:4040:0:0:0:2:F^27^ToC^V7^223.103.89.57,223.103.89.58,223.103.89.59,223.103.89.60,223.103.89.61,223.103.89.62^2409:806D:2904:100::1:201,2409:806D:2904:100::1:202,2409:806D:2904:100::1:203,2409:806D:2904:100::1:204,2409:806D:2904:100::1:205,2409:806D:2904:100::1:206^270000^4407463774^65.918^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-04 00:00:00^^2409:806C:5A06:4005::0102:0209^云南省^^5^2760324^4410974159^^10.232.205.9^^0^^^^^^5^^^62^^^UPF^2021-09-08 13:27:11^0^^^^^^^5100ZTHX2UPF220CBR7
KMUPF004BZX^工程^^2501800196^4518904163^核心机房-省级^39^V7.18.13^2409:806C:4040:0:0:0:0:20,2409:806C:4040:0:0:0:0:21,2409:806C:4040:0:0:0:0:22,2409:806C:4040:0:0:0:0:23,2409:806C:4040:0:0:0:0:24,2409:806C:4040:0:0:0:0:25,2409:806C:4040:0:0:0:0:26,2409:806C:4040:0:0:0:0:27^39^ToC^V7^117.142.233.33,117.142.233.34,117.142.233.35,117.142.233.36,117.142.233.37,117.142.233.38^2409:806D:2900:100::1:401,2409:806D:2900:100::1:402,2409:806D:2900:100::1:403,2409:806D:2900:100::1:404,2409:806D:2900:100::1:405,2409:806D:2900:100::1:406^390000^4407463784^95.215^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-14 00:00:00^^2409:806C:5A06:0307::0102:0409^云南省^^2^2760324^4410974160^^10.232.198.73^^0^^^^^^2^^^19^^^UPF^2021-09-08 13:44:43^0^^^^^^^5100ZTHX2UPF4KDTV0J
BNAUPF001BZX^工程^^2859952347^4522131394^核心机房-市级^10^V7.18.13^2409:806C:4040:0:0:0:E:4,2409:806C:4040:0:0:0:E:5,2409:806C:4040:0:0:0:E:6,2409:806C:4040:0:0:0:E:7^10^ToC^V7^223.103.89.161,223.103.89.162,223.103.89.163,223.103.89.164^2409:806D:290B:100::1:101,2409:806D:290B:100::1:102,2409:806D:290B:100::1:103,2409:806D:290B:100::1:104^100000^4407463779^24.414^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-19 00:00:00^^2409:806C:5A06:1003::0102:0109^云南省^^13^2760324^4410974161^^10.232.195.9^^0^^^^^^13^^^111^^^UPF^2021-09-08 13:19:59^0^^^^^^^5100ZTHX2UPF28HBN6T
QUJUPF001BZX^工程^^21509808^4481855836^核心机房-市级^39^V7.18.13^2409:806C:4040:0:0:0:4:0,2409:806C:4040:0:0:0:4:1,2409:806C:4040:0:0:0:4:2,2409:806C:4040:0:0:0:4:3,2409:806C:4040:0:0:0:4:4,2409:806C:4040:0:0:0:4:5,2409:806C:4040:0:0:0:4:6,2409:806C:4040:0:0:0:4:7^39^ToC^V7^223.103.89.1,223.103.89.2,223.103.89.3,223.103.89.4,223.103.89.5,223.103.89.6^2409:806D:2901:100::1:101,2409:806D:2901:100::1:102,2409:806D:2901:100::1:103,2409:806D:2901:100::1:104,2409:806D:2901:100::1:105,2409:806D:2901:100::1:106^390000^4407463782^95.215^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-19 00:00:00^^2409:806C:5A06:B005::0102:0109^云南省^^7^2760324^4410974163^^10.232.200.9^^0^^^^^^7^^^84^^^UPF^2021-09-08 13:31:35^0^^^^^^^5100ZTHX2UPF1LY3HGT
DLIUPF001BZX^工程^^26733^4520935204^核心机房-市级^27^V7.18.13^2409:806C:4040:0:0:0:2:0,2409:806C:4040:0:0:0:2:1,2409:806C:4040:0:0:0:2:2,2409:806C:4040:0:0:0:2:3,2409:806C:4040:0:0:0:2:4,2409:806C:4040:0:0:0:2:5,2409:806C:4040:0:0:0:2:6,2409:806C:4040:0:0:0:2:7^27^ToC^V7^223.103.89.49,223.103.89.50,223.103.89.51,223.103.89.52,223.103.89.53,223.103.89.54^2409:806D:2904:100::1:101,2409:806D:2904:100::1:102,2409:806D:2904:100::1:103,2409:806D:2904:100::1:104,2409:806D:2904:100::1:105,2409:806D:2904:100::1:106^270000^4407463774^65.918^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-14 00:00:00^^2409:806C:5A06:4005::0102:0109^云南省^^5^2760324^4410974164^^10.232.205.73^^0^^^^^^5^^^62^^^UPF^2021-09-08 13:27:37^0^^^^^^^5100ZTHX2UPF1CJY40L
LIJUPF002BZX^工程^^14342375^4520934094^核心机房-市级^11^V7.18.13^2409:806C:4040:0:0:0:D:C,2409:806C:4040:0:0:0:D:D,2409:806C:4040:0:0:0:D:E,2409:806C:4040:0:0:0:D:F^11^ToC^V7^223.103.89.201,223.103.89.202,223.103.89.203,223.103.89.204^2409:806D:290D:100::1:201,2409:806D:290D:100::1:202,2409:806D:290D:100::1:203,2409:806D:290D:100::1:204^110000^4407463783^26.855^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-26 00:00:00^^2409:806C:5A06:9005::0102:0209^云南省^^14^2760324^4410974165^^10.232.217.73^^0^^^^^^14^^^10607^^^UPF^2021-09-08 13:39:52^0^^^^^^^5100ZTHX2UPF15OM7ST
LICUPF001BZX^工程^^15191^2986052^核心机房-市级^17^V7.18.13^2409:806C:4040:0:0:0:A:4,2409:806C:4040:0:0:0:A:5,2409:806C:4040:0:0:0:A:6,2409:806C:4040:0:0:0:A:7^17^ToC^V7^223.103.89.129,223.103.89.130,223.103.89.131,223.103.89.132^2409:806D:2909:100::1:101,2409:806D:2909:100::1:102,2409:806D:2909:100::1:103,2409:806D:2909:100::1:104^190000^4407463777^46.387^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-03 00:00:00^^2409:806C:5A06:7005::0102:0109^云南省^^12^2760324^4410974166^^10.232.211.9^^0^^^^^^12^^^103^^^UPF^2021-09-08 13:17:42^0^^^^^^^5100ZTHX2UPF16S3X0P
BNAUPF002BZX^工程^^2859952347^4522131395^核心机房-市级^10^V7.18.13^2409:806C:4040:0:0:0:E:C,2409:806C:4040:0:0:0:E:D,2409:806C:4040:0:0:0:E:E,2409:806C:4040:0:0:0:E:F^10^ToC^V7^223.103.89.169,223.103.89.170,223.103.89.171,223.103.89.172^2409:806D:290B:100::1:201,2409:806D:290B:100::1:202,2409:806D:290B:100::1:203,2409:806D:290B:100::1:204^100000^4407463779^24.414^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-22 00:00:00^^2409:806C:5A06:1003::0102:0209^云南省^^13^2760324^4410974167^^10.232.195.73^^0^^^^^^13^^^111^^^UPF^2021-09-08 13:20:40^0^^^^^^^5100ZTHX2UPF2SYS0YF
LICUPF002BZX^工程^^204557304^4522131398^核心机房-市级^17^V7.18.13^2409:806C:4040:0:0:0:A:C,2409:806C:4040:0:0:0:A:D,2409:806C:4040:0:0:0:A:E,2409:806C:4040:0:0:0:A:F^17^ToC^V7^223.103.89.137,223.103.89.138,223.103.89.139,223.103.89.140^2409:806D:2909:200::1:201,2409:806D:2909:200::1:202,2409:806D:2909:200::1:203,2409:806D:2909:200::1:204^190000^4407463777^46.387^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-04 00:00:00^^2409:806C:5A06:7007::0102:0209^云南省^^12^2760324^4410974168^^10.232.212.9^^0^^^^^^12^^^103^^^UPF^2021-09-08 13:17:19^0^^^^^^^5100ZTHX2UPF2VBWSST
KMUPF003BZX^工程^^2501611630^4518904106^核心机房-省级^39^V7.18.13^2409:806C:4040:0:0:0:0:8,2409:806C:4040:0:0:0:0:9,2409:806C:4040:0:0:0:0:A,2409:806C:4040:0:0:0:0:B,2409:806C:4040:0:0:0:0:C,2409:806C:4040:0:0:0:0:D,2409:806C:4040:0:0:0:0:E,2409:806C:4040:0:0:0:0:F^39^ToC^V7^117.142.233.9,117.142.233.10,117.142.233.11,117.142.233.12,117.142.233.13,117.142.233.14^2409:806D:2900:100::1:301,2409:806D:2900:100::1:302,2409:806D:2900:100::1:303,2409:806D:2900:100::1:304,2409:806D:2900:100::1:305,2409:806D:2900:100::1:306^390000^4407463784^95.215^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-04 00:00:00^^2409:806C:5A06:0305::0102:0309^云南省^^2^2760324^4410974169^^10.232.196.73^^0^^^^^^2^^^19^^^UPF^2021-09-08 13:44:07^0^^^^^^^5100ZTHX2UPF3HZYJV7
DEHUPF002BZX^工程^^36025^2760788643^核心机房-市级^12^V7.18.13^2409:806C:4040:0:0:0:F:C,2409:806C:4040:0:0:0:F:D,2409:806C:4040:0:0:0:F:E,2409:806C:4040:0:0:0:F:F^12^ToC^V7^223.103.89.185,223.103.89.186,223.103.89.187,223.103.89.188^2409:806D:290C:200::1:201,2409:806D:290C:200::1:202,2409:806D:290C:200::1:203,2409:806D:290C:200::1:204^120000^4407463770^29.297^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-02 00:00:00^^2409:806C:5A06:5005::0102:0209^云南省^^11^2760324^4410974170^^10.232.216.9^^0^^^^^^11^^^98^^^UPF^2021-09-08 13:18:30^0^^^^^^^5100ZTHX2UPFTQKLRX
NUJUPF001BZX^工程^^3214315201^4439127011^核心机房-市级^3^V7.18.13^2409:806C:4040:0:0:0:B:4,2409:806C:4040:0:0:0:B:5,2409:806C:4040:0:0:0:B:6,2409:806C:4040:0:0:0:B:7^3^ToC^V7^223.103.89.209,223.103.89.210,223.103.89.211,223.103.89.212^2409:806D:290E:100::1:101,2409:806D:290E:100::1:102,2409:806D:290E:100::1:103,2409:806D:290E:100::1:104^180000^4407463769^43.945^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-08 00:00:00^^2409:806C:5A06:A003::0102:0109^云南省^^15^2760324^4410974171^^10.232.218.9^^0^^^^^^15^^^130^^^UPF^2021-09-08 13:22:27^0^^^^^^^5100ZTHX2UPF2A5KXVF
KMUPF002BZX^工程^^2501800196^4518904142^核心机房-省级^39^V7.18.13^2409:806C:4040:0:0:0:0:18,2409:806C:4040:0:0:0:0:19,2409:806C:4040:0:0:0:0:1A,2409:806C:4040:0:0:0:0:1B,2409:806C:4040:0:0:0:0:1C,2409:806C:4040:0:0:0:0:1D,2409:806C:4040:0:0:0:0:1E,2409:806C:4040:0:0:0:0:1F^39^ToC^V7^117.142.233.25,117.142.233.26,117.142.233.27,117.142.233.28,117.142.233.29,117.142.233.30^2409:806D:2900:100::1:201,2409:806D:2900:100::1:202,2409:806D:2900:100::1:203,2409:806D:2900:100::1:204,2409:806D:2900:100::1:205,2409:806D:2900:100::1:206^390000^4407463784^95.215^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-04 00:00:00^^2409:806C:5A06:0307::0102:0209^云南省^^2^2760324^4410974172^^10.232.198.9^^0^^^^^^2^^^19^^^UPF^2021-09-08 13:43:38^0^^^^^^^5100ZTHX2UPF4G8MV6T
NUJUPF002BZX^工程^^3214315201^4439127689^核心机房-市级^3^V7.18.13^2409:806C:4040:0:0:0:B:C,2409:806C:4040:0:0:0:B:D,2409:806C:4040:0:0:0:B:E,2409:806C:4040:0:0:0:B:F^3^ToC^V7^223.103.89.217,223.103.89.218,223.103.89.219,223.103.89.220^2409:806D:290E:100::1:201,2409:806D:290E:100::1:202,2409:806D:290E:100::1:203,2409:806D:290E:100::1:204^180000^4407463769^43.945^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-12 00:00:00^^2409:806C:5A06:A003::0102:0209^云南省^^15^2760324^4410974173^^10.232.218.73^^0^^^^^^15^^^130^^^UPF^2021-09-08 13:22:56^0^^^^^^^5100ZTHX2UPF3C5IVON
ZHTUPF002BZX^工程^^3604347961^4503929637^核心机房-市级^32^V7.18.13^2409:806C:4040:0:0:0:1:8,2409:806C:4040:0:0:0:1:9,2409:806C:4040:0:0:0:1:A,2409:806C:4040:0:0:0:1:B,2409:806C:4040:0:0:0:1:C,2409:806C:4040:0:0:0:1:D,2409:806C:4040:0:0:0:1:E,2409:806C:4040:0:0:0:1:F^32^ToC^V7^223.103.89.41,223.103.89.42,223.103.89.43,223.103.89.44,223.103.89.45,223.103.89.46^2409:806D:2903:100::1:201,2409:806D:2903:100::1:202,2409:806D:2903:100::1:203,2409:806D:2903:100::1:204,2409:806D:2903:100::1:205,2409:806D:2903:100::1:206^320000^4407463775^78.125^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-21 00:00:00^^2409:806C:5A06:F003::0102:0209^云南省^^16^2760324^4410974174^^10.232.204.73^^0^^^^^^16^^^131^^^UPF^2021-09-08 13:33:36^0^^^^^^^5100ZTHX2UPFHBGBPL
HOH001_RN01_TOR_EOR01^现网^^12940764^3999083073^核心机房-市级^36^V200R019C10SPC800^^36^ToB^^^^^^^是^虚拟网元^^^云南省^5^2020-11-30 00:00:00^^^^^^3865378^4649934730^^^^0^^^^^^10^^^^^^UPF^2021-11-24 10:05:10^0^^^^^^^
HOH002_RN01_TOR_EOR01^现网^^15251^4503388874^核心机房-市级^36^V200R019C10SPC800^^36^ToB^^^^^^^是^虚拟网元^^^云南省^5^2020-11-27 00:00:00^^^^^^3865378^4649934745^^^^0^^^^^^10^^^^^^UPF^2021-11-24 10:04:52^0^^^^^^^
DIQPLTKUPFm001CHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859927^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782545
HOHUPF002BZX^工程^^15251^4503388879^核心机房-市级^36^V7.18.13^2409:806C:4040:0:0:0:3:8,2409:806C:4040:0:0:0:3:9,2409:806C:4040:0:0:0:3:A,2409:806C:4040:0:0:0:3:B,2409:806C:4040:0:0:0:3:C,2409:806C:4040:0:0:0:3:D,2409:806C:4040:0:0:0:3:E,2409:806C:4040:0:0:0:3:F^36^ToC^V7^223.103.89.25,223.103.89.26,223.103.89.27,223.103.89.28,223.103.89.29,223.103.89.30^2409:806D:2902:200::1:201,2409:806D:2902:200::1:202,2409:806D:2902:200::1:203,2409:806D:2902:200::1:204,2409:806D:2902:200::1:205,2409:806D:2902:200::1:206^360000^4407463776^87.891^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-26 00:00:00^^2409:806C:5A06:8007::0102:0209^云南省^^10^2760324^4410974151^^10.232.203.9^^0^^^^^^10^^^29^^^UPF^2021-09-09 19:42:31^0^^2020年5G二期Sa核心网工程云南节点工程（A20304610000001）^^^^^5100ZTHX2UPF4GHR0BB
ZHTUPF001BZX^工程^^3604347961^4503929630^核心机房-市级^32^V7.18.13^2409:806C:4040:0:0:0:1:0,2409:806C:4040:0:0:0:1:1,2409:806C:4040:0:0:0:1:2,2409:806C:4040:0:0:0:1:3,2409:806C:4040:0:0:0:1:4,2409:806C:4040:0:0:0:1:5,2409:806C:4040:0:0:0:1:6,2409:806C:4040:0:0:0:1:7^32^ToC^V7^223.103.89.33,223.103.89.34,223.103.89.35,223.103.89.36,223.103.89.37,223.103.89.38^2409:806D:2903:100::1:101,2409:806D:2903:100::1:102,2409:806D:2903:100::1:103,2409:806D:2903:100::1:104,2409:806D:2903:100::1:105,2409:806D:2903:100::1:106^320000^4407463775^78.125^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-05-19 00:00:00^^2409:806C:5A06:F003::0102:0109^云南省^^16^2760324^4410974152^^10.232.204.9^^0^^^^^^16^^^131^^^UPF^2021-09-08 13:32:55^0^^^^^^^5100ZTHX2UPF2EGX5OH
HOHUPFm001BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859928^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782535
PUEUPFm001BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859929^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782548
CHXUPFm001BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859930^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782549
DLIUPFm002BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859931^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782540
QUJUPFm002BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859932^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782544
KMJYCUPFm001CHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859933^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782547
CHXUPFm002BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859934^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782550
ZHTJYCUPFm001CHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859935^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782538
KMUPFm003BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859936^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782534
WSHUPFm001BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859937^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782536
DLIUPFm001BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859938^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782539
KMJYCUPFm002CHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859939^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782546
WSHUPFm002BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859940^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782537
QUJUPFm001BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859941^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782543
HOHUPFm002BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859942^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782541
PUEUPFm002BHW^在网^^^^^^21.1.0.15^^^^^^^^^^^^^^^99007^^^^^^^^4910859943^^^^^^^^^^2^^^^^^^^0^system^^2022-01-04 18:07:02^2022-01-04 18:07:06^system^^5301HWHX3UPF1003221782551
CHXUPF001BZX^工程^^3014664247^4519529571^核心机房-市级^39^V7.18.13^10.217.241.200，10.217.241.201，10.217.241.202，10.217.241.203，10.217.241.204，10.217.241.205，10.217.241.206，10.217.241.207^39^ToC^V7^223.103.89.144,223.103.89.145,223.103.89.146,223.103.89.147,223.103.89.148,223.103.89.149,223.103.89.150，223.103.89.151^2409:806D:290A:100::1:100,2409:806D:290A:100::1:101,2409:806D:290A:100::1:102,2409:806D:290A:100::1:103,2409:806D:290A:100::1:104,2409:806D:290A:100::1:105,2409:806D:290A:100::1:106,2409:806D:290A:100::1:107^390000^4407463771^95.215^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2020-09-30 00:00:00^^2409:806C:5A06:3003::0102:0109^^^6^2760324^4518904856^^10.232.213.9^^0^^^^^^6^^^74^^^UPF^2021-09-08 13:37:43^0^^^^^^^5100ZTHX2UPF4AXETW9
CHXUPF002BZX^工程^^3014664244^4519529575^核心机房-市级^39^V7.18.13^10.217.241.208，10.217.241.209，10.217.241.210，10.217.241.211，10.217.241.212，10.217.241.213，10.217.241.214，10.217.241.215^39^ToC^V7^223.103.89.152，223.103.89.153，223.103.89.154，223.103.89.155，223.103.89.156，223.103.89.157，223.103.89.158，223.103.89.159^2409:806D:290A:200::1:200,2409:806D:290A:200::1:201,2409:806D:290A:200::1:202,2409:806D:290A:200::1:203,2409:806D:290A:200::1:204,2409:806D:290A:200::1:205,2409:806D:290A:200::1:206,2409:806D:290A:200::1:207^390000^4407463771^95.215^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2020-09-07 00:00:00^^2409:806C:5A06:3005::0102:0209^^^6^2760324^4518904925^^10.232.214.9^^0^^^^^^6^^^74^^^UPF^2021-09-08 13:38:04^0^^^^^^^5100ZTHX2UPFKCF1J9
HOH002_RN01_TOR_EOR02^现网^^15251^4503388874^核心机房-市级^36^V200R019C10SPC800^^36^ToB^^^^^^^是^虚拟网元^^^云南省^5^2020-11-27 00:00:00^^^^^^3865378^4649934747^^^^0^^^^^^10^^^^^^UPF^2021-11-24 10:04:42^0^^^^^^^
DEHUPF001BZX^工程^^3214906502^3214941270^核心机房-市级^12^V7.18.13^2409:806C:4040:0:0:0:F:4,2409:806C:4040:0:0:0:F:5,2409:806C:4040:0:0:0:F:6,2409:806C:4040:0:0:0:F:7^12^ToC^V7^223.103.89.177,223.103.89.178,223.103.89.179,223.103.89.180^2409:806D:290C:100::1:101,2409:806D:290C:100::1:102,2409:806D:290C:100::1:103,2409:806D:290C:100::1:104^120000^4407463770^29.297^否^虚拟网元^APP-XNCDxnqNFVO01AZX-08AHW010^APP-XNCDOMC02AZX-08AHW010^云南省^6^2021-06-03 00:00:00^^2409:806C:5A06:5003::0102:0109^云南省^^11^2760324^4410974162^^10.232.215.9^^0^^^^^^11^^^98^^^UPF^2021-09-08 13:18:14^0^^^^^^^5100ZTHX2UPF4GX2HZT
